C574,C575	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	2	Digi-Key: 490-1545-1-ND
C576..C581	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	6	Digi-Key: 490-4739-1-ND
C582,C583	Конденсатор 0402-0.22мкФ±10%-16V-X7R Murata, GRM155R71C224KA12D	2	Digi-Key: 490-5418-1-ND
C584..C586	Конденсатор 0402-0.068мкФ±10%-16V-X7R TDK, C1005X7R1C683K	3	Digi-Key: 445-4950-1-ND
C587..C590	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	4	Digi-Key: 490-4739-1-ND
C591..C593	Конденсатор V-470.0мкФ±20%-2V Panasonic - ECG, EEFSX0D471E4	3	Digi-Key: PCE4992CT-ND
C594,C595	Конденсатор 0402-0.068мкФ±10%-16V-X7R TDK, C1005X7R1C683K	2	Digi-Key: 445-4950-1-ND
C596..C598	Конденсатор V-470.0мкФ±20%-2V Panasonic - ECG, EEFSX0D471E4	3	Digi-Key: PCE4992CT-ND
C599	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C600,C601	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	2	Digi-Key: 490-1545-1-ND
C602	Конденсатор 0402-0.33мкФ±10%-10V-X5R Murata, GRM155R61A334KE15D	1	Digi-Key: 490-3263-1-ND
C603,C604	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	2	Digi-Key: 490-1545-1-ND
C605,C606	Конденсатор 0402-0.22мкФ±10%-16V-X7R Murata, GRM155R71C224KA12D	2	Digi-Key: 490-5418-1-ND
C607	Конденсатор 0603-10.0мкФ±20%-6.3V-X5R Murata, GRM188R60J106ME47D	1	Digi-Key: 490-3896-1-ND
C608..C612	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	5	Digi-Key: 490-1719-1-ND
C613	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C614	Конденсатор 0402-6800пФ±10%-50V-X7R Murata, GRM155R71H682KA88D	1	Digi-Key: 490-4515-1-ND
C615,C616	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C617	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C618,C619	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	2	Digi-Key: 490-1545-1-ND
C620..C623	Конденсатор V-330.0мкФ±20%-2.5V Panasonic - ECG, EEFSX0E331XE	4	Digi-Key: PCE4829CT-ND
C624	Конденсатор 0402-0.22мкФ±10%-16V-X7R Murata, GRM155R71C224KA12D	1	Digi-Key: 490-5418-1-ND
C625,C626	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C627	Конденсатор 0402-6800пФ±10%-50V-X7R Murata, GRM155R71H682KA88D	1	Digi-Key: 490-4515-1-ND
C628	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C629,C630	Конденсатор V-330.0мкФ±20%-2.5V Panasonic - ECG, EEFSX0E331XE	2	Digi-Key: PCE4829CT-ND
C631	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C632,C633	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	2	Digi-Key: 490-1545-1-ND
C634	Конденсатор 0402-0.22мкФ±10%-16V-X7R Murata, GRM155R71C224KA12D	1	Digi-Key: 490-5418-1-ND
C635	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	1	Digi-Key: 490-3890-1-ND
C636	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C637	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	1	Digi-Key: 490-4739-1-ND
C638..C640	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	3	Digi-Key: 490-1719-1-ND
C641	Конденсатор 0402-10000пФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-1-ND
C642	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C643,C644	Конденсатор V-330.0мкФ±20%-2.5V Panasonic - ECG, EEFSX0E331XE	2	Digi-Key: PCE4829CT-ND
C645,C646	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	2	Digi-Key: 490-3890-1-ND
C647	Конденсатор 0402-1000пФ±5%-50V-C0G, NP0 Murata, GRM1555C1H102JA01D	1	Digi-Key: 490-3244-1-ND
C648	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	1	Digi-Key: 490-3890-1-ND
C649	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C650	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	1	Digi-Key: 490-4739-1-ND
C651	Конденсатор 0603-10.0мкФ±20%-6.3V-X5R Murata, GRM188R60J106ME47D	1	Digi-Key: 490-3896-1-ND
C652	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C653..C657	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	5	Digi-Key: 490-3261-1-ND
C658	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C659..C663	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	5	Digi-Key: 490-3261-1-ND
C664	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C665,C666	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C667,C668	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C669	Конденсатор 0402-4700пФ±10%-50V-X7R Murata, GRM155R71H472KA01D	1	Digi-Key: 490-1308-1-ND
C670	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C671	Конденсатор 0402-0.047мкФ±10%-25V-X7R Murata, GRM155R71E473KA88D	1	Digi- Key: 490-3254-1-ND
C672..C675	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	4	Digi-Key: 490-3261-1-ND
C676	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C677..C680	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	4	Digi-Key: 490-3261-1-ND
C681	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C682..C684	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C685,C686	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C687,C688	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C689..C692	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	4	Digi-Key: 490-4516-2-ND
C693..C697	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	5	Digi-Key: 490-3261-1-ND
C698	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C699	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C700	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C701	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C702..C704	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	3	Digi-Key: 490-4516-2-ND
C705..C707	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C708..C711	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	4	Digi-Key: 490-1719-1-ND
C712	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C713	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C714	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C715,C716	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C717	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C718,C719	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C720,C721	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C722,C723	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C724	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C725..C727	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C728,C729	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C730..C732	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C733	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C734	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C735	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C736	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C737,C738	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C739..C741	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C742,C743	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C744	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C745,C746	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C747..C752	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	6	Digi-Key: 490-3261-1-ND
C753,C754	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C755	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C756	Конденсатор 0402-220пФ±5%-50V-C0G, NP0 Murata, GRM1555C1H221JA01D	1	Digi-Key: 490-1293-1-ND
C757	Конденсатор 0402-10пФ±10%-50V-NP0 Kemet, C0402C100K5GACTU	1	Digi-Key: C0402C100K5GACTU-ND
C758	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	1	Digi-Key: PCC270CQCT-ND
C759	Конденсатор 0603-1.0мкФ±10%-25V-X7R Murata, GRM188R71E105KA12D	1	Digi-Key: 490-5307-1-ND
C760	Конденсатор 0402-10пФ±10%-50V-NP0 Kemet, C0402C100K5GACTU	1	Digi-Key: C0402C100K5GACTU-ND
C761	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	1	Digi-Key: PCC270CQCT-ND
C762	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C763	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	1	Digi-Key: 490-1545-1-ND
C764	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C765	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C766	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C767	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C768	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C769,C770	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C771	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C772	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C773	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C774,C775	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C776,C777	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C778,C779	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C780	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C781	Конденсатор 0402-2.2мкФ±10%-6.3V-X5R Murata, GRM155R60J225ME15D	1	Digi-Key: 490-4519-1-ND
C782..C786	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	5	Digi-Key: 490-3261-1-ND
C787	Конденсатор 1000мкФ±20%-16V Panasonic, 16SVPF1000M	1	Digi-Key: P16478CT-ND
C788	Конденсатор 0805-10.0мкФ±10%-25V-X5R Murata, GRM21BR61E106KA73L	1	Digi-Key: 478-4598-1-ND
C789	Конденсатор 0603-10.0мкФ±20%-6.3V-X5R Murata, GRM188R60J106ME47D	1	Digi-Key: 490-3896-1-ND
C790	Конденсатор 0805-10.0мкФ±10%-25V-X5R Murata, GRM21BR61E106KA73L	1	Digi-Key: 478-4598-1-ND
C791,C792	Конденсатор B-100.0мкФ±20%-10V AVX Corp., TPSB107M010R0400	2	Digi-Key: 478-5231-1-ND
C793..C796	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	4	Digi-Key: 490-3261-1-ND
C797,C798	Конденсатор B-100.0мкФ±20%-10V AVX Corp., TPSB107M010R0400	2	Digi-Key: 478-5231-1-ND
C799,C800	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C801	Конденсатор 0603-1.0мкФ±10%-25V-X7R Murata, GRM188R71E105KA12D	1	Digi-Key: 490-5307-1-ND
C802,C803	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	2	Digi-Key: 490-3890-1-ND
C804	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C805,C806	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C807..C814	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	8	Digi-Key: 490-3261-1-ND
C815..C818	Конденсатор 0402-22пФ±5%-50V-NP0 Murata, GRM1885C1H220JA01D	4	Digi-Key: 490-1411-1-ND
C819..C821	Конденсатор 0402-10пФ±10%-50V-NP0 Kemet, C0402C100K5GACTU	3	Digi-Key: C0402C100K5GACTU-ND
C822	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C823..C825	Конденсатор 0402-22пФ±5%-50V-NP0 Murata, GRM1885C1H220JA01D	3	Digi-Key: 490-1411-1-ND
C826..C828	Конденсатор 0402-10пФ±10%-50V-NP0 Kemet, C0402C100K5GACTU	3	Digi-Key: C0402C100K5GACTU-ND
C829..C831	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C832	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	1	Digi-Key: 490-1545-1-ND
C833	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C834	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	1	Digi-Key: 490-3890-1-ND
C835	Конденсатор 0402-47пФ±5%-50V-C0G, NP0 Murata, GRM1555C1H470JZ01D	1	Digi-Key: 490-1287-1-ND
C836	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C837	Конденсатор 0402-2200пФ±10%-50V-X7R Murata, GRM155R71H222KA01D	1	Digi-Key: 490-1305-1-ND
C838	Конденсатор 1206-10.0мкФ±10%-25V-X7R Taiyo Yuden, TMK316B7106KL-TD	1	Digi-Key: 587-2399-1-ND
C839,C840	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C841,C842	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C843	Конденсатор 1206-10.0мкФ±10%-25V-X7R Taiyo Yuden, TMK316B7106KL-TD	1	Digi-Key: 587-2399-1-ND
C844	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	1	Digi-Key: 490-4739-1-ND
C845	Конденсатор 1206-10.0мкФ±10%-25V-X7R Taiyo Yuden, TMK316B7106KL-TD	1	Digi-Key: 587-2399-1-ND
C846	Конденсатор 0603-2.2мкФ±10%-10V-X5R Murata, GRM188R61A225KE34D	1	Digi-Key: 490-1545-1-ND
C847	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C848	Конденсатор 0805-1.0мкФ±10%-50V-X7R Murata, GRM21BR71H105KA12L	1	Digi-Key: 490-4736-1-ND
C849	Конденсатор 0402-47пФ±5%-50V-C0G, NP0 Murata, GRM1555C1H470JZ01D	1	Digi-Key: 490-1287-1-ND
C850	Конденсатор 0402-2200пФ±10%-50V-X7R Murata, GRM155R71H222KA01D	1	Digi-Key: 490-1305-1-ND
C851	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	1	Digi-Key: 490-4739-1-ND
C852,C853	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C854,C855	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	2	Digi-Key: PCC270CQCT-ND
C856	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C857	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	1	Digi-Key: 490-3890-1-ND
C858,C859	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C860..C862	Конденсатор 0603-10.0мкФ±20%-6.3V-X5R Murata, GRM188R60J106ME47D	3	Digi-Key: 490-3896-1-ND
C863,C864	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C865	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	1	Digi-Key: PCC270CQCT-ND
C866	Конденсатор 0402-0.039мкФ±10%-16V-X7R Murata, GRM155R71C393KA01D	1	Digi-Key: 490-3258-1-ND
C867	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	1	Digi-Key: PCC270CQCT-ND
C868..C879	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	12	Digi-Key: 490-3261-1-ND
C880,C881	Конденсатор 0603-10.0мкФ±20%-6.3V-X5R Murata, GRM188R60J106ME47D	2	Digi-Key: 490-3896-1-ND
C882,C883	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C884	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	1	Digi-Key: 490-3890-1-ND
C885..C888	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	4	Digi-Key: 490-3261-1-ND
C889	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	1	Digi-Key: PCC270CQCT-ND
C890	Конденсатор 0402-0.039мкФ±10%-16V-X7R Murata, GRM155R71C393KA01D	1	Digi-Key: 490-3258-1-ND
C891	Конденсатор 0402-27пФ±5%-50V-NP0 Panasonic - ECG, ECJ-0EC1H270J	1	Digi-Key: PCC270CQCT-ND
C892..C903	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	12	Digi-Key: 490-3261-1-ND
C904,C905	Конденсатор 0603-10.0мкФ±20%-6.3V-X5R Murata, GRM188R60J106ME47D	2	Digi-Key: 490-3896-1-ND
C906,C907	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C908	Конденсатор 0402-1.0мкФ±10%-10V-X5R Murata, GRM155R61A105KE15D	1	Digi-Key: 490-3890-1-ND
C909..C915	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	7	Digi-Key: 490-3261-1-ND
C916	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C917..C921	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	5	Digi-Key: 490-3261-1-ND
C922..C925	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	4	Digi-Key: 490-1719-1-ND
C926	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C927	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C928	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C929..C932	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	4	Digi-Key: 490-3261-1-ND
C933	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	1	Digi-Key: 490-1719-1-ND
C934,C935	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C936,C937	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	2	Digi-Key: 490-3261-1-ND
C938	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C939..C941	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C942,C943	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C944..C946	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C947	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C948	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C949	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C950	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C951,C952	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C953..C955	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	3	Digi-Key: 490-3261-1-ND
C956,C957	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C958	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	1	Digi-Key: 490-3261-1-ND
C959,C960	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	2	Digi-Key: 490-4516-2-ND
C961..C966	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	6	Digi-Key: 490-3261-1-ND
C967,C968	Конденсатор 0805-22.0мкФ±20%-6.3V-X5R Murata, GRM21BR60J226ME39	2	Digi-Key: 490-1719-1-ND
C969..C973	Конденсатор 0402-0.1мкФ±10%-16V-X7R Murata, GRM155R71C104KA88D	5	Digi-Key: 490-3261-1-ND
C974	Конденсатор 0402-0.01мкФ±10%-50V-X7R Murata, GRM155R71H103KA88D	1	Digi-Key: 490-4516-2-ND
C975,C976	Конденсатор 1206-22.0мкФ±20%-16V-X5R Murata, GRM31CR61C226ME15L	2	Digi-Key: 490-4739-1-ND
